MaterialsName                 0.01kPa        0.1kPa         
str_m1_o10_o18_pcu_s_ID_335   -3.5287        -20.0722       
str_m1_o10_o18_pcu_s_ID_336   -7.3074        -25.9438       
str_m1_o10_o18_pcu_s_ID_337   -1.8930        -9.0875        
str_m1_o10_o18_pcu_s_ID_338   -1.3341        -6.9293        
str_m1_o10_o18_pcu_s_ID_339   -68.3707       -63.0162       
str_m1_o10_o18_pcu_s_ID_340   -2.0652        -9.5738        
str_m1_o10_o18_pcu_s_ID_341   -9.7153        -31.0285       
str_m1_o10_o18_pcu_s_ID_342   -6.2386        -21.3735       
str_m1_o10_o18_pcu_s_ID_343   -3.5173        -15.8585       
str_m1_o10_o18_pcu_s_ID_344   -7.9305        -36.1253       
str_m1_o10_o18_pcu_s_ID_345   -2.5468        -16.3211       
str_m1_o10_o18_pcu_s_ID_346   -2.2403        -12.1357       
str_m1_o10_o18_pcu_s_ID_347   -2.7614        -12.0730       
str_m1_o10_o18_pcu_s_ID_348   -2.0376        -11.3608       
str_m1_o10_o18_pcu_s_ID_349   -4.7528        -26.4017       
str_m1_o10_o18_pcu_s_ID_350   -19.9088       -39.2217       
str_m1_o10_o18_pcu_s_ID_351   -5.6939        -22.5063       
str_m1_o10_o18_pcu_s_ID_352   -0.3328        -12.2245       
str_m1_o10_o18_pcu_s_ID_353   -0.7891        -9.4278        
str_m1_o10_o18_pcu_s_ID_354   -5.7273        -21.5736       
str_m1_o10_o18_pcu_s_ID_355   -5.5235        -23.3589       
str_m1_o10_o18_pcu_s_ID_356   -3.0638        -13.8739       
str_m1_o10_o18_pcu_s_ID_357   -3.8885        -13.4111       
str_m1_o10_o18_pcu_s_ID_358   -5.6490        -19.9216       
str_m1_o10_o18_pcu_s_ID_359   -10.5242       -29.1215       
str_m1_o10_o18_pcu_s_ID_360   -2.2406        -9.9319        
str_m1_o10_o18_pcu_s_ID_361   -1.7551        -11.3930       
str_m1_o10_o18_pcu_s_ID_362   -15.1069       -36.4309       
str_m1_o10_o18_pcu_s_ID_363   -7.1068        -24.9351       
str_m1_o10_o18_pcu_s_ID_364   -16.1472       -41.6067       
str_m1_o10_o18_pcu_s_ID_365   -2.4182        -14.8918       
str_m1_o10_o18_pcu_s_ID_366   -2.2117        -15.2984       
str_m1_o10_o18_pcu_s_ID_367   -2.1322        -15.3115       
str_m1_o10_o18_pcu_s_ID_368   -7.0131        -23.5087       
str_m1_o10_o18_pcu_s_ID_369   -2.1185        -10.0511       
str_m1_o10_o18_pcu_s_ID_370   -3.2521        -15.8184       
str_m1_o10_o18_pcu_s_ID_371   -3.1104        -10.5771       
str_m1_o10_o18_pcu_s_ID_372   -13.7215       -34.4257       
str_m1_o10_o18_pcu_s_ID_373   -2.6670        -15.9395       
str_m1_o10_o18_pcu_s_ID_374   -1.0691        -11.2157       
str_m1_o10_o18_pcu_s_ID_375   -2.9925        -14.5630       
str_m1_o10_o18_pcu_s_ID_376   -7.2204        -20.7244       
str_m1_o10_o18_pcu_s_ID_377   -3.7962        -15.0497       
str_m1_o10_o18_pcu_s_ID_378   -1.6167        -12.9860       
str_m1_o10_o18_pcu_s_ID_379   -2.6008        -14.9138       
str_m1_o10_o18_pcu_s_ID_380   -3.1511        -11.5519       
str_m1_o10_o18_pcu_s_ID_381   -3.4294        -18.7545       
str_m1_o10_o18_pcu_s_ID_382   -7.2598        -28.5095       
