MaterialsName                9.99kPa        99.9kPa        
str_m2_o10_o17_pcu_s_ID_385   18.0000        18.0000        
str_m2_o10_o17_pcu_s_ID_386   18.0000        18.0000        
str_m2_o10_o17_pcu_s_ID_387   33.7640        35.0011        
str_m2_o10_o17_pcu_s_ID_388   35.6106        35.8372        
str_m2_o10_o17_pcu_s_ID_389   23.3152        26.9175        
str_m2_o10_o17_pcu_s_ID_390   23.7591        34.4953        
str_m2_o10_o17_pcu_s_ID_391   35.0204        35.9792        
str_m2_o10_o17_pcu_s_ID_392   22.7628        22.0253        
str_m2_o10_o17_pcu_s_ID_393   17.9921        17.9588        
str_m2_o10_o17_pcu_s_ID_394   0.0000         0.0000         
str_m2_o10_o17_pcu_s_ID_395   40.7370        47.0533        
str_m2_o10_o17_pcu_s_ID_396   40.2285        46.6273        
str_m2_o10_o17_pcu_s_ID_397   35.9433        35.9912        
str_m2_o10_o17_pcu_s_ID_398   14.2599        17.8564        
str_m2_o10_o17_pcu_s_ID_399   16.6002        18.0000        
str_m2_o10_o17_pcu_s_ID_400   18.0000        17.9670        
str_m2_o10_o17_pcu_s_ID_401   0.0378         0.3556         
str_m2_o10_o17_pcu_s_ID_402   41.9768        46.2672        
str_m2_o10_o17_pcu_s_ID_403   16.9585        18.0000        
str_m2_o10_o17_pcu_s_ID_404   17.1864        18.2635        
str_m2_o10_o17_pcu_s_ID_405   31.9111        35.9888        
str_m2_o10_o17_pcu_s_ID_406   0.0000         0.0000         
str_m2_o10_o17_pcu_s_ID_407   18.0000        18.0000        
str_m2_o10_o17_pcu_s_ID_408   15.1512        15.7993        
str_m2_o10_o17_pcu_s_ID_409   11.0001        11.0005        
str_m2_o10_o17_pcu_s_ID_410   19.3667        19.9349        
str_m2_o10_o17_pcu_s_ID_411   17.9048        18.0000        
str_m2_o10_o17_pcu_s_ID_412   0.0000         0.0000         
str_m2_o10_o17_pcu_s_ID_413   29.4998        35.8013        
str_m2_o10_o17_pcu_s_ID_414   18.0134        20.4382        
str_m2_o10_o17_pcu_s_ID_415   18.0000        18.0000        
str_m2_o10_o17_pcu_s_ID_416   17.9385        18.0136        
str_m2_o10_o17_pcu_s_ID_417   18.6184        18.6355        
str_m2_o10_o17_pcu_s_ID_418   18.0000        18.0000        
str_m2_o10_o17_pcu_s_ID_419   18.0000        18.0000        
