Data: 2020-01-12
Materials                                           Mol_ID                                              AtomsNumber       CellAngle                   CellLength                   SuperCell     Elements
str_m1_o1_o17_pcu_sym.38                            str_m1_o1_o17_pcu_sy_ID_619                         1584              89.9900,90.0000,89.9900     36.6890,36.6870,34.3680      1,1,1         S,O,H,Zn,C          
str_m1_o1_o17_pcu_sym.39                            str_m1_o1_o17_pcu_sy_ID_620                         2352              90.0000,90.0000,90.0000     36.7090,36.7790,34.3830      1,1,1         H,O,Zn,C            
str_m1_o1_o17_pcu_sym.4                             str_m1_o1_o17_pcu_sy_ID_621                         1456              90.0000,90.0000,90.0000     36.6620,36.6620,34.4640      1,1,1         H,O,Zn,C            
str_m1_o1_o17_pcu_sym.40                            str_m1_o1_o17_pcu_sy_ID_622                         1904              90.0400,90.0300,89.8100     36.7040,36.7050,34.3590      1,1,1         H,O,Zn,C            
str_m1_o1_o17_pcu_sym.41                            str_m1_o1_o17_pcu_sy_ID_623                         2352              89.9600,89.8800,89.9700     36.6840,36.6290,34.3430      1,1,1         H,O,Zn,C            
str_m1_o1_o17_pcu_sym.42                            str_m1_o1_o17_pcu_sy_ID_624                         1072              90.0000,90.0000,90.0000     36.6610,36.6610,34.4500      1,1,1         O,H,Zn,F,C          
str_m1_o1_o17_pcu_sym.43                            str_m1_o1_o17_pcu_sy_ID_625                         1200              90.0000,90.0000,90.0000     36.6380,36.6390,34.4450      1,1,1         O,H,N,Zn,C          
str_m1_o1_o17_pcu_sym.44                            str_m1_o1_o17_pcu_sy_ID_626                         1264              90.0000,90.0000,90.0000     36.6530,36.6530,34.4910      1,1,1         H,O,Zn,C            
str_m1_o1_o17_pcu_sym.45                            str_m1_o1_o17_pcu_sy_ID_627                         1392              90.0000,90.0000,90.0000     36.6460,36.6470,34.4410      1,1,1         O,H,N,Zn,C          
str_m1_o1_o17_pcu_sym.46                            str_m1_o1_o17_pcu_sy_ID_628                         1520              89.9200,89.9500,89.9500     36.6320,36.6260,34.4310      1,1,1         O,H,N,Zn,C          
str_m1_o1_o17_pcu_sym.47                            str_m1_o1_o17_pcu_sy_ID_629                         1264              90.0000,90.0000,90.0100     36.6410,36.6410,34.4640      1,1,1         O,H,N,Zn,C          
str_m1_o1_o17_pcu_sym.48                            str_m1_o1_o17_pcu_sy_ID_630                         1328              90.0000,90.0000,89.9700     36.6180,36.6180,34.5190      1,1,1         N,O,Zn,C            
str_m1_o1_o17_pcu_sym.49                            str_m1_o1_o17_pcu_sy_ID_631                         1712              90.0000,90.0000,90.0300     36.6800,36.6650,34.3360      1,1,1         O,H,Zn,Cl,C         
str_m1_o1_o17_pcu_sym.5                             str_m1_o1_o17_pcu_sy_ID_632                         2352              90.0300,89.9700,89.7400     36.7070,36.7070,34.3730      1,1,1         H,O,Zn,C            
str_m1_o1_o17_pcu_sym.50                            str_m1_o1_o17_pcu_sy_ID_633                         1712              90.0000,90.0000,90.0000     36.6670,36.6670,34.2860      1,1,1         H,O,Zn,C            
str_m1_o1_o17_pcu_sym.51                            str_m1_o1_o17_pcu_sy_ID_634                         1136              90.0000,90.0000,90.0000     36.6560,36.6560,34.4890      1,1,1         H,O,Zn,C            
str_m1_o1_o17_pcu_sym.52                            str_m1_o1_o17_pcu_sy_ID_635                         1264              90.0000,90.0000,90.0200     36.6520,36.6510,34.4790      1,1,1         H,O,Zn,C            
str_m1_o1_o17_pcu_sym.53                            str_m1_o1_o17_pcu_sy_ID_636                         1456              89.9700,89.9800,89.9700     36.6480,36.6140,34.4650      1,1,1         O,H,N,Zn,C          
str_m1_o1_o17_pcu_sym.54                            str_m1_o1_o17_pcu_sy_ID_637                         1584              89.9900,90.0100,89.9600     36.5650,36.5630,34.4140      1,1,1         S,O,H,Zn,C          
str_m1_o1_o17_pcu_sym.55                            str_m1_o1_o17_pcu_sy_ID_638                         2992              89.9500,89.9500,90.2300     36.7500,36.7770,34.2050      1,1,1         H,O,Zn,C            
str_m1_o1_o17_pcu_sym.56                            str_m1_o1_o17_pcu_sy_ID_639                         2992              90.0700,89.9300,90.1600     36.8520,36.7650,34.2800      1,1,1         O,H,Zn,F,C          
str_m1_o1_o17_pcu_sym.57                            str_m1_o1_o17_pcu_sy_ID_640                         1840              89.9700,90.0200,89.9900     36.5170,36.5800,34.3760      1,1,1         H,O,Zn,C            
str_m1_o1_o17_pcu_sym.59                            str_m1_o1_o17_pcu_sy_ID_641                         1584              89.9800,90.0000,89.9000     36.5750,36.5810,34.4510      1,1,1         H,O,Zn,C            
str_m1_o1_o17_pcu_sym.6                             str_m1_o1_o17_pcu_sy_ID_642                         1200              90.0000,90.0000,90.0000     36.6510,36.6510,34.5060      1,1,1         H,O,Zn,C            
str_m1_o1_o17_pcu_sym.60                            str_m1_o1_o17_pcu_sy_ID_643                         1584              89.9900,89.9700,90.0000     36.5960,36.6050,34.4560      1,1,1         O,H,N,Zn,C          
str_m1_o1_o17_pcu_sym.61                            str_m1_o1_o17_pcu_sy_ID_644                         2480              89.9700,90.1100,89.9700     36.7630,36.7330,34.4190      1,1,1         O,H,N,Zn,C          
str_m1_o1_o17_pcu_sym.62                            str_m1_o1_o17_pcu_sy_ID_645                         1072              90.0000,90.0000,89.9900     36.5290,36.5290,34.4720      1,1,1         O,H,Br,Zn,C         
str_m1_o1_o17_pcu_sym.63                            str_m1_o1_o17_pcu_sy_ID_646                         1072              89.5100,89.5100,89.9800     36.8760,36.8770,34.2900      1,1,1         O,Zn,C,I            
str_m1_o1_o17_pcu_sym.64                            str_m1_o1_o17_pcu_sy_ID_647                         1776              90.0200,90.0100,89.9500     36.5210,36.5480,34.4190      1,1,1         O,H,N,Zn,C          
str_m1_o1_o17_pcu_sym.65                            str_m1_o1_o17_pcu_sy_ID_648                         2032              89.9200,89.9400,89.9100     36.5860,36.6500,34.4600      1,1,1         O,H,N,Zn,C          
str_m1_o1_o17_pcu_sym.66                            str_m1_o1_o17_pcu_sy_ID_649                         1584              90.0500,90.0400,89.9200     36.5960,36.6150,34.5230      1,1,1         O,H,N,Zn,C          
str_m1_o1_o17_pcu_sym.67                            str_m1_o1_o17_pcu_sy_ID_650                         1072              90.0000,90.0000,89.9700     36.4950,36.4950,34.4390      1,1,1         O,H,Zn,C,I          
str_m1_o1_o17_pcu_sym.68                            str_m1_o1_o17_pcu_sy_ID_651                         1328              89.9900,89.9800,90.0000     36.6040,36.6010,34.4920      1,1,1         H,O,Zn,C            
str_m1_o1_o17_pcu_sym.69                            str_m1_o1_o17_pcu_sy_ID_652                         1392              90.0000,90.0000,90.0300     36.6490,36.6500,34.4600      1,1,1         O,H,N,Zn,C          
str_m1_o1_o17_pcu_sym.7                             str_m1_o1_o17_pcu_sy_ID_653                         1392              90.0300,90.0300,89.9700     36.6600,36.6610,34.4670      1,1,1         O,H,N,Zn,F,C        
str_m1_o1_o17_pcu_sym.70                            str_m1_o1_o17_pcu_sy_ID_654                         1392              90.0000,90.0000,90.0000     36.6530,36.6530,34.5150      1,1,1         O,H,N,Zn,C          
str_m1_o1_o17_pcu_sym.71                            str_m1_o1_o17_pcu_sy_ID_655                         1328              90.0000,90.0000,90.0100     36.6420,36.6420,34.5150      1,1,1         H,O,Zn,C            
str_m1_o1_o17_pcu_sym.72                            str_m1_o1_o17_pcu_sy_ID_656                         1456              89.9900,89.9900,90.0600     36.7420,36.7480,34.3390      1,1,1         O,H,N,Zn,C          
str_m1_o1_o17_pcu_sym.73                            str_m1_o1_o17_pcu_sy_ID_657                         1200              90.0000,90.0000,89.8800     36.7330,36.7330,34.4500      1,1,1         O,N,Zn,C,I          
str_m1_o1_o17_pcu_sym.74                            str_m1_o1_o17_pcu_sy_ID_658                         1712              90.0000,90.0000,90.0000     36.6480,36.6470,34.4410      1,1,1         O,H,Zn,F,C          
str_m1_o1_o17_pcu_sym.75                            str_m1_o1_o17_pcu_sy_ID_659                         1456              90.0000,90.0000,89.9500     36.5610,36.5660,34.4260      1,1,1         O,H,Zn,Cl,C         
str_m1_o1_o17_pcu_sym.76                            str_m1_o1_o17_pcu_sy_ID_660                         1840              89.9900,89.9700,89.8200     36.6610,36.5560,34.4110      1,1,1         S,O,H,Zn,C          
str_m1_o1_o17_pcu_sym.77                            str_m1_o1_o17_pcu_sy_ID_661                         1072              90.0000,90.0000,90.0000     36.5770,36.5770,34.4540      1,1,1         O,H,Zn,Cl,C         
str_m1_o1_o17_pcu_sym.78                            str_m1_o1_o17_pcu_sy_ID_662                         1136              90.0000,90.0000,90.0000     36.6630,36.6630,34.5120      1,1,1         O,H,N,Zn,C          
str_m1_o1_o17_pcu_sym.79                            str_m1_o1_o17_pcu_sy_ID_663                         1456              90.0000,90.0000,90.0800     36.6410,36.6410,34.4600      1,1,1         H,O,Zn,C            
str_m1_o1_o17_pcu_sym.8                             str_m1_o1_o17_pcu_sy_ID_664                         1072              90.0000,90.0000,89.8400     36.5690,36.5680,34.4250      1,1,1         Cl,O,Zn,C           
str_m1_o1_o17_pcu_sym.80                            str_m1_o1_o17_pcu_sy_ID_665                         1328              90.0000,90.0000,90.0200     36.6700,36.6690,34.4690      1,1,1         O,H,N,Zn,C          
str_m1_o1_o17_pcu_sym.81                            str_m1_o1_o17_pcu_sy_ID_666                         1264              90.0000,90.0000,90.0000     36.6270,36.6270,34.5100      1,1,1         O,H,N,Zn,C          
str_m1_o1_o17_pcu_sym.82                            str_m1_o1_o17_pcu_sy_ID_667                         1456              89.9100,89.8600,89.9800     36.4990,36.6190,34.4570      1,1,1         H,O,Zn,C            
str_m1_o1_o17_pcu_sym.83                            str_m1_o1_o17_pcu_sy_ID_668                         2416              89.8000,89.8900,90.3600     36.7630,36.7670,34.1950      1,1,1         H,O,Zn,C            
str_m1_o1_o17_pcu_sym.84                            str_m1_o1_o17_pcu_sy_ID_669                         1456              90.0300,89.9600,89.9600     36.5850,36.4960,34.5260      1,1,1         O,H,Zn,F,C          
str_m1_o1_o17_pcu_sym.85                            str_m1_o1_o17_pcu_sy_ID_670                         2224              90.0000,89.9900,90.6900     36.7470,36.6650,34.3020      1,1,1         H,O,Zn,C            
str_m1_o1_o17_pcu_sym.86                            str_m1_o1_o17_pcu_sy_ID_671                         1328              90.0000,90.0000,90.0200     36.6730,36.6730,34.4210      1,1,1         O,H,N,Zn,C          
str_m1_o1_o17_pcu_sym.87                            str_m1_o1_o17_pcu_sy_ID_672                         1200              90.0000,90.0000,90.0000     36.6540,36.6540,34.4800      1,1,1         O,H,N,Zn,C          
str_m1_o1_o17_pcu_sym.88                            str_m1_o1_o17_pcu_sy_ID_673                         2032              90.0000,90.0000,90.0000     36.7380,36.7370,34.2970      1,1,1         H,O,Zn,C            
str_m1_o1_o17_pcu_sym.89                            str_m1_o1_o17_pcu_sy_ID_674                         1072              90.0000,90.0000,90.0000     36.6690,36.6690,34.2500      1,1,1         O,Zn,Cl,C,I         
str_m1_o1_o17_pcu_sym.9                             str_m1_o1_o17_pcu_sy_ID_675                         2224              90.1400,89.7500,89.8200     36.7930,36.6150,34.3810      1,1,1         H,O,Zn,C            
str_m1_o1_o17_pcu_sym.90                            str_m1_o1_o17_pcu_sy_ID_676                         1520              90.0000,90.0000,90.0200     36.6700,36.6700,34.3710      1,1,1         H,O,Zn,C            
str_m1_o1_o17_pcu_sym.91                            str_m1_o1_o17_pcu_sy_ID_677                         1648              89.8900,90.2000,90.3300     36.7680,36.7660,34.3580      1,1,1         O,H,Br,Zn,C         
str_m1_o1_o17_pcu_sym.92                            str_m1_o1_o17_pcu_sy_ID_678                         1072              90.0000,90.0000,90.0000     36.5260,36.5260,34.5140      1,1,1         O,Br,Zn,F,C         
str_m1_o1_o17_pcu_sym.93                            str_m1_o1_o17_pcu_sy_ID_679                         1456              90.0000,90.1000,90.0000     36.5190,36.5930,34.4730      1,1,1         H,O,Zn,C            
str_m1_o1_o17_pcu_sym.94                            str_m1_o1_o17_pcu_sy_ID_680                         1392              90.0000,90.0000,90.0400     36.6490,36.6490,34.4570      1,1,1         O,H,N,Zn,C          
str_m1_o1_o17_pcu_sym.95                            str_m1_o1_o17_pcu_sy_ID_681                         1712              89.8600,89.8600,89.7900     36.5500,36.5500,34.5540      1,1,1         H,O,Zn,C            
str_m1_o1_o17_pcu_sym.96                            str_m1_o1_o17_pcu_sy_ID_682                         1072              90.0000,90.0000,89.9400     36.6720,36.6730,34.2960      1,1,1         O,H,Zn,C,I          
str_m1_o1_o17_pcu_sym.97                            str_m1_o1_o17_pcu_sy_ID_683                         1840              90.0000,90.0000,90.0400     36.7290,36.6630,34.3750      1,1,1         O,H,Br,Zn,C         
str_m1_o1_o17_pcu_sym.98                            str_m1_o1_o17_pcu_sy_ID_684                         1456              89.9600,89.9500,89.9600     36.6650,36.5640,34.4370      1,1,1         O,N,Zn,C,I          
str_m1_o1_o17_pcu_sym.99                            str_m1_o1_o17_pcu_sy_ID_685                         1264              90.0000,90.0000,89.9900     36.7590,36.7590,34.3970      1,1,1         O,N,Zn,C,I          
