Data: 2020-01-12
Materials                                           Mol_ID                                              AtomsNumber       CellAngle                   CellLength                   SuperCell     Elements
str_m2_o2_o5_pcu_sym.72                             str_m2_o2_o5_pcu_sym_ID_2185                        768               90.0000,90.8700,90.0000     30.2770,27.8840,27.2390      1,1,1         C,H,N,Cu,O          
str_m2_o2_o5_pcu_sym.73                             str_m2_o2_o5_pcu_sym_ID_2186                        672               90.2300,91.8800,89.7500     30.2850,27.9540,27.2160      1,1,1         C,H,N,Cu,O,Cl       
str_m2_o2_o5_pcu_sym.74                             str_m2_o2_o5_pcu_sym_ID_2187                        1104              89.9100,93.7000,89.2700     30.5160,27.9880,27.4450      1,1,1         C,H,N,Cu,O          
str_m2_o2_o5_pcu_sym.75                             str_m2_o2_o5_pcu_sym_ID_2188                        816               90.0000,95.1700,90.0000     30.4790,27.9840,27.2880      1,1,1         C,H,N,Cu,O,Cl       
str_m2_o2_o5_pcu_sym.76                             str_m2_o2_o5_pcu_sym_ID_2189                        672               90.0000,90.4700,90.0000     30.2760,27.8130,27.2500      1,1,1         C,H,N,Cu,O,F        
str_m2_o2_o5_pcu_sym.77                             str_m2_o2_o5_pcu_sym_ID_2190                        1344              89.4200,90.9400,90.1400     30.4300,27.7440,27.2940      1,1,1         C,H,N,Br,Cu,O       
str_m2_o2_o5_pcu_sym.78                             str_m2_o2_o5_pcu_sym_ID_2191                        1632              89.9400,91.7100,90.0200     30.1600,27.8290,27.0900      1,1,1         C,H,N,Cu,O          
str_m2_o2_o5_pcu_sym.79                             str_m2_o2_o5_pcu_sym_ID_2192                        1680              90.3200,91.9300,88.8900     30.4040,27.9360,27.1490      1,1,1         C,H,N,Cu,O,Cl       
str_m2_o2_o5_pcu_sym.8                              str_m2_o2_o5_pcu_sym_ID_2193                        864               90.0000,90.0000,90.0000     30.2840,27.7050,27.2190      1,1,1         C,H,N,Cu,O          
str_m2_o2_o5_pcu_sym.80                             str_m2_o2_o5_pcu_sym_ID_2194                        672               90.0000,90.1600,90.0000     30.2300,27.7440,27.2560      1,1,1         C,H,N,Cu,O,F        
str_m2_o2_o5_pcu_sym.81                             str_m2_o2_o5_pcu_sym_ID_2195                        672               90.0000,90.1600,90.0000     30.1500,27.7550,27.2350      1,1,1         C,H,N,Cu,O,Cl       
str_m2_o2_o5_pcu_sym.82                             str_m2_o2_o5_pcu_sym_ID_2196                        1344              89.8500,93.0400,90.0200     30.2210,27.9990,27.2910      1,1,1         C,H,N,Cu,O,Cl       
str_m2_o2_o5_pcu_sym.83                             str_m2_o2_o5_pcu_sym_ID_2197                        1008              90.0300,90.1600,90.0000     30.2760,27.7390,27.3060      1,1,1         C,H,N,Cu,O          
str_m2_o2_o5_pcu_sym.84                             str_m2_o2_o5_pcu_sym_ID_2198                        912               90.0000,93.8200,90.0000     30.5790,27.9800,27.2660      1,1,1         C,H,N,Cu,O          
str_m2_o2_o5_pcu_sym.85                             str_m2_o2_o5_pcu_sym_ID_2199                        672               90.0000,90.1500,90.0000     30.2810,27.7400,27.2580      1,1,1         C,H,N,Cu,O          
str_m2_o2_o5_pcu_sym.86                             str_m2_o2_o5_pcu_sym_ID_2200                        1152              90.0000,90.3000,90.0000     30.2560,27.8560,27.1420      1,1,1         C,H,N,Cu,O          
str_m2_o2_o5_pcu_sym.87                             str_m2_o2_o5_pcu_sym_ID_2201                        672               90.0000,89.9900,90.0000     30.2820,27.6620,27.2550      1,1,1         C,H,N,Cu,O,Cl       
str_m2_o2_o5_pcu_sym.88                             str_m2_o2_o5_pcu_sym_ID_2202                        768               90.0000,92.0100,90.0000     30.3010,27.9490,27.2270      1,1,1         C,H,N,Cu,O          
str_m2_o2_o5_pcu_sym.89                             str_m2_o2_o5_pcu_sym_ID_2203                        960               90.0000,90.0000,90.0000     30.3630,27.6820,27.2120      1,1,1         C,H,N,Cu,O          
str_m2_o2_o5_pcu_sym.9                              str_m2_o2_o5_pcu_sym_ID_2204                        1824              89.7900,91.5000,90.3000     30.3870,27.7530,27.1670      1,1,1         C,H,N,Cu,O          
str_m2_o2_o5_pcu_sym.90                             str_m2_o2_o5_pcu_sym_ID_2205                        1200              90.0000,90.8700,90.0000     30.4120,27.9040,27.2230      1,1,1         C,H,N,Cu,O          
str_m2_o2_o5_pcu_sym.91                             str_m2_o2_o5_pcu_sym_ID_2206                        672               90.0000,91.6800,90.0000     30.2780,27.9830,27.2250      1,1,1         C,H,N,Cu,O,Cl       
str_m2_o2_o5_pcu_sym.92                             str_m2_o2_o5_pcu_sym_ID_2207                        768               90.0000,90.0000,90.0000     30.3390,27.6750,27.2580      1,1,1         C,H,N,Cu,O          
str_m2_o2_o5_pcu_sym.93                             str_m2_o2_o5_pcu_sym_ID_2208                        1056              90.0000,90.1800,89.8600     30.3300,27.7380,27.2820      1,1,1         C,H,N,Cu,O          
str_m2_o2_o5_pcu_sym.94                             str_m2_o2_o5_pcu_sym_ID_2209                        2016              89.8900,96.8700,90.2400     30.1950,28.0510,27.4550      1,1,1         C,H,N,Cu,O          
str_m2_o2_o5_pcu_sym.95                             str_m2_o2_o5_pcu_sym_ID_2210                        1104              90.0000,90.1800,90.0000     30.2070,27.7490,27.1700      1,1,1         C,H,N,Cu,O          
str_m2_o2_o5_pcu_sym.96                             str_m2_o2_o5_pcu_sym_ID_2211                        1632              90.1900,91.0800,90.1400     30.2510,27.7060,27.2990      1,1,1         C,H,N,Cu,O          
str_m2_o2_o5_pcu_sym.97                             str_m2_o2_o5_pcu_sym_ID_2212                        912               90.0000,90.0000,90.0000     30.3260,27.6490,27.2270      1,1,1         C,H,N,Cu,O,S        
str_m2_o2_o5_pcu_sym.98                             str_m2_o2_o5_pcu_sym_ID_2213                        864               89.9500,89.7700,89.7900     30.2960,27.7200,27.2080      1,1,1         C,H,N,I,Cu,O        
str_m2_o2_o5_pcu_sym.99                             str_m2_o2_o5_pcu_sym_ID_2214                        672               90.0000,93.3800,90.0000     30.5090,27.9770,27.1460      1,1,1         C,H,N,I,Cu,O        
str_m2_o5_o17_pcu_sym.1                             str_m2_o5_o17_pcu_sy_ID_2215                        756               90.0000,90.0000,90.0000     30.1130,27.7440,23.3610      1,1,1         C,N,Cu,O,Cl         
str_m2_o5_o17_pcu_sym.10                            str_m2_o5_o17_pcu_sy_ID_2216                        1044              90.0600,89.8600,90.0000     30.0900,27.2440,23.3540      1,1,1         C,H,N,Cu,O          
str_m2_o5_o17_pcu_sym.11                            str_m2_o5_o17_pcu_sy_ID_2217                        828               89.9700,90.2800,90.0100     30.2190,27.2810,23.3650      1,1,1         C,H,N,Cu,O          
str_m2_o5_o17_pcu_sym.12                            str_m2_o5_o17_pcu_sy_ID_2218                        756               89.9900,90.0000,90.0000     30.1650,27.2920,23.3600      1,1,1         C,H,N,Cu,O          
str_m2_o5_o17_pcu_sym.13                            str_m2_o5_o17_pcu_sy_ID_2219                        972               89.9900,90.0700,89.8500     30.2530,27.4120,23.3720      1,1,1         C,H,N,Cu,O          
str_m2_o5_o17_pcu_sym.14                            str_m2_o5_o17_pcu_sy_ID_2220                        756               90.0000,90.0000,90.0000     30.1170,27.7820,23.3560      1,1,1         C,N,Cu,O,Br,Cl      
str_m2_o5_o17_pcu_sym.15                            str_m2_o5_o17_pcu_sy_ID_2221                        900               90.0500,90.2700,90.3200     30.2050,27.2950,23.3840      1,1,1         C,H,N,Cu,O          
str_m2_o5_o17_pcu_sym.16                            str_m2_o5_o17_pcu_sy_ID_2222                        972               90.0300,90.0000,90.0000     30.2150,27.2320,23.3890      1,1,1         C,H,N,Cu,O          
str_m2_o5_o17_pcu_sym.17                            str_m2_o5_o17_pcu_sy_ID_2223                        756               90.0900,90.0000,90.0000     30.1120,27.2420,23.3880      1,1,1         C,H,N,Cu,O,Cl       
str_m2_o5_o17_pcu_sym.18                            str_m2_o5_o17_pcu_sy_ID_2224                        900               89.9400,90.0000,90.0000     30.1030,27.2430,23.3880      1,1,1         C,H,N,Cu,O          
str_m2_o5_o17_pcu_sym.19                            str_m2_o5_o17_pcu_sy_ID_2225                        1116              90.1800,90.0000,89.9900     30.1930,27.3530,23.3530      1,1,1         C,H,N,Cu,O,Cl       
str_m2_o5_o17_pcu_sym.2                             str_m2_o5_o17_pcu_sy_ID_2226                        756               90.0100,90.0000,90.0000     30.1650,27.2920,23.3610      1,1,1         C,H,N,Cu,O          
str_m2_o5_o17_pcu_sym.20                            str_m2_o5_o17_pcu_sy_ID_2227                        756               90.0100,90.0000,90.0000     30.1650,27.2920,23.3600      1,1,1         C,H,N,Cu,O          
str_m2_o5_o17_pcu_sym.21                            str_m2_o5_o17_pcu_sy_ID_2228                        1188              89.9500,90.0000,90.0000     30.2340,27.4380,23.3640      1,1,1         C,H,N,Cu,O          
str_m2_o5_o17_pcu_sym.22                            str_m2_o5_o17_pcu_sy_ID_2229                        756               89.9900,90.0000,90.0000     30.1970,27.2510,23.3840      1,1,1         C,N,Cu,O,Br,F       
str_m2_o5_o17_pcu_sym.23                            str_m2_o5_o17_pcu_sy_ID_2230                        900               90.0100,90.0800,90.0000     30.1730,27.2850,23.3440      1,1,1         C,H,N,Cu,O          
str_m2_o5_o17_pcu_sym.24                            str_m2_o5_o17_pcu_sy_ID_2231                        1044              90.0000,90.0000,90.0000     30.1290,27.7690,23.3390      1,1,1         C,H,N,Cu,O,Cl       
str_m2_o5_o17_pcu_sym.25                            str_m2_o5_o17_pcu_sy_ID_2232                        756               90.0000,90.0000,90.0000     30.1080,27.4770,23.3710      1,1,1         C,H,N,I,Cu,O        
str_m2_o5_o17_pcu_sym.26                            str_m2_o5_o17_pcu_sy_ID_2233                        756               90.0600,90.0000,90.0000     30.1320,27.2510,23.3840      1,1,1         C,H,N,Cu,O,Br       
str_m2_o5_o17_pcu_sym.27                            str_m2_o5_o17_pcu_sy_ID_2234                        900               89.9500,90.0000,89.9900     30.1160,27.3050,23.3830      1,1,1         C,H,N,Cu,O          
str_m2_o5_o17_pcu_sym.28                            str_m2_o5_o17_pcu_sy_ID_2235                        828               89.9900,90.0200,90.0000     30.1910,27.2900,23.3490      1,1,1         C,H,N,Cu,O          
str_m2_o5_o17_pcu_sym.29                            str_m2_o5_o17_pcu_sy_ID_2236                        1044              90.1300,90.0000,90.0100     30.1480,27.3760,23.3730      1,1,1         C,H,N,Cu,O,Cl       
str_m2_o5_o17_pcu_sym.3                             str_m2_o5_o17_pcu_sy_ID_2237                        756               90.0400,90.0000,90.0000     30.2600,27.2950,23.3330      1,1,1         C,H,N,Cu,O,F        
str_m2_o5_o17_pcu_sym.30                            str_m2_o5_o17_pcu_sy_ID_2238                        1044              90.3300,90.0100,89.4400     30.2300,27.3640,23.3260      1,1,1         C,H,N,Cu,O,S        
str_m2_o5_o17_pcu_sym.31                            str_m2_o5_o17_pcu_sy_ID_2239                        828               89.8600,90.0000,90.0000     30.1900,27.2430,23.3850      1,1,1         C,H,N,Cu,O          
str_m2_o5_o17_pcu_sym.32                            str_m2_o5_o17_pcu_sy_ID_2240                        828               89.9900,90.0200,90.0000     30.1910,27.2900,23.3490      1,1,1         C,H,N,Cu,O          
str_m2_o5_o17_pcu_sym.33                            str_m2_o5_o17_pcu_sy_ID_2241                        1260              90.0400,90.3500,90.2800     30.2610,27.7530,23.3230      1,1,1         C,H,N,Cu,O          
str_m2_o5_o17_pcu_sym.34                            str_m2_o5_o17_pcu_sy_ID_2242                        828               90.0000,90.0000,87.7100     30.1410,27.7690,23.3610      1,1,1         C,H,N,Cu,O,Cl       
str_m2_o5_o17_pcu_sym.35                            str_m2_o5_o17_pcu_sy_ID_2243                        828               90.0200,89.7600,89.3100     30.0890,27.8330,23.3560      1,1,1         C,H,N,Cu,O,Br       
str_m2_o5_o17_pcu_sym.36                            str_m2_o5_o17_pcu_sy_ID_2244                        1044              90.0100,90.0000,90.0000     30.2610,27.2260,23.3570      1,1,1         C,H,N,Cu,O          
str_m2_o5_o17_pcu_sym.38                            str_m2_o5_o17_pcu_sy_ID_2245                        900               90.0500,90.2700,90.3100     30.2050,27.2950,23.3840      1,1,1         C,H,N,Cu,O          
str_m2_o5_o17_pcu_sym.39                            str_m2_o5_o17_pcu_sy_ID_2246                        1044              89.8600,90.0000,90.0000     30.0560,27.2410,23.3820      1,1,1         C,H,N,Cu,O          
str_m2_o5_o17_pcu_sym.4                             str_m2_o5_o17_pcu_sy_ID_2247                        1332              90.0000,89.9900,88.8700     30.1610,27.7590,23.3150      1,1,1         C,H,N,Cu,O          
str_m2_o5_o17_pcu_sym.40                            str_m2_o5_o17_pcu_sy_ID_2248                        756               89.9400,90.0000,90.0000     30.1320,27.2510,23.3840      1,1,1         C,H,N,Cu,O,Br       
str_m2_o5_o17_pcu_sym.41                            str_m2_o5_o17_pcu_sy_ID_2249                        900               90.1000,89.7100,90.0700     30.1550,27.2530,23.3800      1,1,1         C,H,N,Cu,O          
str_m2_o5_o17_pcu_sym.42                            str_m2_o5_o17_pcu_sy_ID_2250                        756               90.0000,90.0000,90.0000     30.1780,27.2830,23.3450      1,1,1         C,H,N,Cu,O,Cl       
str_m2_o5_o17_pcu_sym.43                            str_m2_o5_o17_pcu_sy_ID_2251                        756               90.0000,90.0000,90.0000     30.2850,27.2820,23.3290      1,1,1         C,N,Cu,O,Cl,F       
str_m2_o5_o17_pcu_sym.44                            str_m2_o5_o17_pcu_sy_ID_2252                        756               89.9700,90.0000,90.0000     30.2730,27.2930,23.3330      1,1,1         C,N,Cu,O,F          
str_m2_o5_o17_pcu_sym.45                            str_m2_o5_o17_pcu_sy_ID_2253                        972               90.0100,89.9300,89.8500     30.2540,27.4110,23.3720      1,1,1         C,H,N,Cu,O          
str_m2_o5_o17_pcu_sym.5                             str_m2_o5_o17_pcu_sy_ID_2254                        756               89.9900,90.0000,90.0000     30.1660,27.2910,23.3570      1,1,1         C,H,N,Cu,O,F        
