Data: 2020-01-12
Materials                                           Mol_ID                                              AtomsNumber       CellAngle                   CellLength                   SuperCell     Elements
str_m3_o10_o18_pcu_sym.2                            str_m3_o10_o18_pcu_s_ID_419                         1044              93.1100,93.0600,94.4800     23.5870,25.1600,27.5330      1,1,1         O,C,Zn,H,S,N        
str_m3_o10_o18_pcu_sym.20                           str_m3_o10_o18_pcu_s_ID_420                         900               93.6300,92.7900,93.8700     23.5210,25.7190,27.2640      1,1,1         O,C,Zn,H,Br,N       
str_m3_o10_o18_pcu_sym.21                           str_m3_o10_o18_pcu_s_ID_421                         972               93.4800,93.1900,94.2400     23.5390,25.7070,27.6260      1,1,1         O,C,Zn,H,N          
str_m3_o10_o18_pcu_sym.22                           str_m3_o10_o18_pcu_s_ID_422                         972               93.6400,92.9800,94.0500     23.6410,25.6740,27.4460      1,1,1         O,C,Zn,H,N          
str_m3_o10_o18_pcu_sym.23                           str_m3_o10_o18_pcu_s_ID_423                         1044              93.7000,92.1800,94.1800     23.6250,25.6800,27.1530      1,1,1         O,C,Zn,H,N          
str_m3_o10_o18_pcu_sym.24                           str_m3_o10_o18_pcu_s_ID_424                         1224              93.4900,94.2300,93.9200     23.5180,25.6940,27.7550      1,1,1         O,C,Zn,H,N          
str_m3_o10_o18_pcu_sym.25                           str_m3_o10_o18_pcu_s_ID_425                         900               93.3100,93.1800,94.2500     23.5200,25.7080,27.5870      1,1,1         O,C,Zn,H,N          
str_m3_o10_o18_pcu_sym.26                           str_m3_o10_o18_pcu_s_ID_426                         1224              92.3000,96.7400,93.1600     23.4250,25.6410,28.2490      1,1,1         O,C,Zn,H,Cl,N       
str_m3_o10_o18_pcu_sym.27                           str_m3_o10_o18_pcu_s_ID_427                         900               93.3200,93.1800,94.2500     23.5200,25.7080,27.5900      1,1,1         O,C,Zn,H,N          
str_m3_o10_o18_pcu_sym.28                           str_m3_o10_o18_pcu_s_ID_428                         1404              92.0200,93.7100,94.2200     23.3430,26.1650,27.8640      1,1,1         O,C,Zn,H,N          
str_m3_o10_o18_pcu_sym.29                           str_m3_o10_o18_pcu_s_ID_429                         936               93.5500,92.9100,94.3000     23.5140,25.7080,27.6400      1,1,1         O,C,Zn,H,N          
str_m3_o10_o18_pcu_sym.3                            str_m3_o10_o18_pcu_s_ID_430                         936               93.4500,92.6900,94.3300     23.5400,25.6980,27.3600      1,1,1         O,C,Zn,H,N          
str_m3_o10_o18_pcu_sym.30                           str_m3_o10_o18_pcu_s_ID_431                         900               94.5000,92.7400,93.8200     23.6920,25.8140,27.1540      1,1,1         F,C,O,Zn,H,Br,N     
str_m3_o10_o18_pcu_sym.31                           str_m3_o10_o18_pcu_s_ID_432                         972               93.2100,92.9000,94.2300     23.4820,25.6810,26.9970      1,1,1         O,C,Zn,H,Br,N       
str_m3_o10_o18_pcu_sym.32                           str_m3_o10_o18_pcu_s_ID_433                         900               94.1100,93.0900,93.9800     23.6730,25.6690,27.4690      1,1,1         O,C,Zn,H,Cl,N       
str_m3_o10_o18_pcu_sym.33                           str_m3_o10_o18_pcu_s_ID_434                         900               94.4100,92.3200,93.7900     23.6330,25.7220,27.2450      1,1,1         O,C,Zn,H,Cl,N       
str_m3_o10_o18_pcu_sym.34                           str_m3_o10_o18_pcu_s_ID_435                         900               93.4400,93.1400,94.2200     23.5610,25.7030,27.5340      1,1,1         O,C,Zn,H,Cl,N       
str_m3_o10_o18_pcu_sym.35                           str_m3_o10_o18_pcu_s_ID_436                         1044              93.4200,92.3300,94.3600     23.5140,25.6920,27.1670      1,1,1         O,C,Zn,H,N          
str_m3_o10_o18_pcu_sym.36                           str_m3_o10_o18_pcu_s_ID_437                         1260              103.9000,92.9600,92.0700    24.4650,25.8330,27.4630      1,1,1         O,C,Zn,H,N          
str_m3_o10_o18_pcu_sym.37                           str_m3_o10_o18_pcu_s_ID_438                         1008              93.8400,92.9800,94.1000     23.6880,25.6770,27.4290      1,1,1         O,C,Zn,H,Br,N       
str_m3_o10_o18_pcu_sym.38                           str_m3_o10_o18_pcu_s_ID_439                         900               93.5000,93.2300,94.2000     23.5650,25.7030,27.5640      1,1,1         O,C,Zn,H,Br,N       
str_m3_o10_o18_pcu_sym.39                           str_m3_o10_o18_pcu_s_ID_440                         1332              96.7700,92.6500,91.9800     23.8300,25.8440,27.0350      1,1,1         O,C,Zn,H,N          
str_m3_o10_o18_pcu_sym.4                            str_m3_o10_o18_pcu_s_ID_441                         1008              93.2100,95.0600,93.9600     23.4100,25.7260,28.3380      1,1,1         O,C,Zn,H,N          
str_m3_o10_o18_pcu_sym.40                           str_m3_o10_o18_pcu_s_ID_442                         900               93.3200,93.1800,94.2500     23.5190,25.7080,27.5890      1,1,1         O,C,Zn,H,N          
str_m3_o10_o18_pcu_sym.41                           str_m3_o10_o18_pcu_s_ID_443                         900               93.3200,93.1800,94.2500     23.5190,25.7080,27.5890      1,1,1         O,C,Zn,H,N          
str_m3_o10_o18_pcu_sym.42                           str_m3_o10_o18_pcu_s_ID_444                         1368              93.9400,93.5600,93.9000     23.6550,25.4150,27.7160      1,1,1         O,C,Zn,H,N          
str_m3_o10_o18_pcu_sym.43                           str_m3_o10_o18_pcu_s_ID_445                         900               93.4800,92.3400,94.3700     23.5180,25.6940,27.4010      1,1,1         O,C,Zn,H,Br,N       
str_m3_o10_o18_pcu_sym.44                           str_m3_o10_o18_pcu_s_ID_446                         900               93.3200,93.1800,94.2500     23.5200,25.7080,27.5890      1,1,1         O,C,Zn,H,N          
str_m3_o10_o18_pcu_sym.45                           str_m3_o10_o18_pcu_s_ID_447                         900               93.3900,92.9300,94.3100     23.5080,25.7020,27.6910      1,1,1         F,C,O,Zn,H,N        
str_m3_o10_o18_pcu_sym.46                           str_m3_o10_o18_pcu_s_ID_448                         972               93.6300,92.5800,94.0700     23.5000,25.8550,27.4820      1,1,1         O,C,Zn,H,N          
str_m3_o10_o18_pcu_sym.47                           str_m3_o10_o18_pcu_s_ID_449                         1656              95.0300,91.8100,94.6700     23.7830,26.1200,27.6170      1,1,1         O,C,Zn,H,N          
str_m3_o10_o18_pcu_sym.48                           str_m3_o10_o18_pcu_s_ID_450                         1116              93.4700,95.6500,93.9700     23.3160,25.7160,28.8450      1,1,1         O,C,Zn,H,N          
str_m3_o10_o18_pcu_sym.49                           str_m3_o10_o18_pcu_s_ID_451                         900               93.3900,92.8000,94.3000     23.5360,25.7020,27.3360      1,1,1         O,C,Zn,H,Cl,N       
str_m3_o10_o18_pcu_sym.5                            str_m3_o10_o18_pcu_s_ID_452                         900               93.8500,92.3500,93.9900     23.5060,25.7900,27.4250      1,1,1         O,C,Zn,H,Cl,N       
str_m3_o10_o18_pcu_sym.50                           str_m3_o10_o18_pcu_s_ID_453                         1260              91.2900,94.0100,93.9100     23.4740,26.0290,27.4150      1,1,1         O,C,Zn,H,I,N        
str_m3_o10_o18_pcu_sym.51                           str_m3_o10_o18_pcu_s_ID_454                         1080              93.0200,94.3300,94.0700     23.4660,25.6780,27.6670      1,1,1         O,C,Zn,H,N          
str_m3_o10_o18_pcu_sym.52                           str_m3_o10_o18_pcu_s_ID_455                         1008              93.2100,95.0600,93.9600     23.4100,25.7260,28.3380      1,1,1         O,C,Zn,H,N          
str_m3_o10_o18_pcu_sym.53                           str_m3_o10_o18_pcu_s_ID_456                         900               92.5800,92.3100,94.2300     23.4210,25.6990,27.1040      1,1,1         O,C,Zn,H,I,N        
str_m3_o10_o18_pcu_sym.54                           str_m3_o10_o18_pcu_s_ID_457                         1116              93.7900,92.4000,94.1900     23.5440,25.6910,27.0620      1,1,1         O,C,Zn,H,S,N        
str_m3_o10_o18_pcu_sym.55                           str_m3_o10_o18_pcu_s_ID_458                         1044              94.2000,93.1900,93.8900     23.6850,25.4720,27.5160      1,1,1         O,C,Zn,H,N          
str_m3_o10_o18_pcu_sym.56                           str_m3_o10_o18_pcu_s_ID_459                         1260              93.5000,93.0000,93.7600     23.4990,25.7930,27.5950      1,1,1         O,C,Zn,H,N          
str_m3_o10_o18_pcu_sym.57                           str_m3_o10_o18_pcu_s_ID_460                         900               93.3300,93.0100,94.2600     23.5190,25.7050,27.5320      1,1,1         F,C,O,Zn,H,N        
str_m3_o10_o18_pcu_sym.58                           str_m3_o10_o18_pcu_s_ID_461                         1116              94.8100,92.7000,93.2200     23.7620,25.6880,27.5230      1,1,1         F,C,O,Zn,H,N        
str_m3_o10_o18_pcu_sym.59                           str_m3_o10_o18_pcu_s_ID_462                         972               93.0200,93.8300,94.1200     23.4700,25.7040,27.4130      1,1,1         O,C,Zn,H,N          
str_m3_o10_o18_pcu_sym.6                            str_m3_o10_o18_pcu_s_ID_463                         1116              93.6100,93.3700,93.8700     23.7060,25.7340,27.5470      1,1,1         O,C,Zn,H,N          
str_m3_o10_o18_pcu_sym.60                           str_m3_o10_o18_pcu_s_ID_464                         1044              93.6900,92.4500,94.3200     23.5030,25.9370,27.3770      1,1,1         O,C,Zn,H,N          
str_m3_o10_o18_pcu_sym.61                           str_m3_o10_o18_pcu_s_ID_465                         900               93.3200,93.1800,94.2500     23.5200,25.7080,27.5890      1,1,1         O,C,Zn,H,N          
str_m3_o10_o18_pcu_sym.62                           str_m3_o10_o18_pcu_s_ID_466                         1260              93.1400,92.2100,94.5100     23.4950,25.6240,27.2010      1,1,1         O,C,Zn,H,N          
str_m3_o10_o18_pcu_sym.63                           str_m3_o10_o18_pcu_s_ID_467                         900               93.5300,93.1100,94.2300     23.5450,25.7010,27.5350      1,1,1         O,C,Zn,H,I,N        
str_m3_o10_o18_pcu_sym.64                           str_m3_o10_o18_pcu_s_ID_468                         972               93.6400,92.9800,94.0500     23.6410,25.6740,27.4460      1,1,1         O,C,Zn,H,N          
str_m3_o10_o18_pcu_sym.65                           str_m3_o10_o18_pcu_s_ID_469                         1332              95.1300,93.1500,92.9000     23.9820,25.7910,27.5760      1,1,1         O,C,Zn,H,N          
str_m3_o10_o18_pcu_sym.66                           str_m3_o10_o18_pcu_s_ID_470                         972               93.6300,92.6100,94.0600     23.4900,25.8710,27.3870      1,1,1         O,C,Zn,H,N          
str_m3_o10_o18_pcu_sym.67                           str_m3_o10_o18_pcu_s_ID_471                         1116              95.8200,93.7700,93.0400     23.9530,25.6930,27.6070      1,1,1         O,C,Zn,H,N          
str_m3_o10_o18_pcu_sym.68                           str_m3_o10_o18_pcu_s_ID_472                         1296              103.0100,93.2500,91.7400    24.5430,25.9220,27.7350      1,1,1         O,C,Zn,H,N          
str_m3_o10_o18_pcu_sym.69                           str_m3_o10_o18_pcu_s_ID_473                         1116              95.8900,93.4600,93.0500     23.9590,25.6690,27.2720      1,1,1         O,C,Zn,H,I,N        
str_m3_o10_o18_pcu_sym.7                            str_m3_o10_o18_pcu_s_ID_474                         900               93.4800,92.2800,94.3800     23.5130,25.6860,27.3570      1,1,1         O,C,Zn,H,I,N        
str_m3_o10_o18_pcu_sym.70                           str_m3_o10_o18_pcu_s_ID_475                         1296              94.5100,93.5700,93.3000     23.5100,25.9030,28.1090      1,1,1         O,C,Zn,H,N          
str_m3_o10_o18_pcu_sym.71                           str_m3_o10_o18_pcu_s_ID_476                         936               93.5200,93.1800,93.9700     23.4990,25.8650,27.5810      1,1,1         O,C,Zn,H,N          
str_m3_o10_o18_pcu_sym.72                           str_m3_o10_o18_pcu_s_ID_477                         936               93.7900,93.0500,93.9700     23.5950,25.6780,27.4830      1,1,1         O,C,Zn,H,N          
str_m3_o10_o18_pcu_sym.73                           str_m3_o10_o18_pcu_s_ID_478                         1116              93.4000,94.4200,93.8400     23.7790,25.6750,27.7190      1,1,1         O,C,Zn,H,N          
str_m3_o10_o18_pcu_sym.74                           str_m3_o10_o18_pcu_s_ID_479                         900               93.7200,92.6800,94.1700     23.5540,25.6840,27.5750      1,1,1         F,C,O,Zn,H,N        
str_m3_o10_o18_pcu_sym.75                           str_m3_o10_o18_pcu_s_ID_480                         900               94.0400,93.9700,94.1700     23.8020,25.6620,28.0340      1,1,1         O,C,Zn,H,Cl,N       
str_m3_o10_o18_pcu_sym.76                           str_m3_o10_o18_pcu_s_ID_481                         1080              95.5600,93.7500,93.2400     23.9300,25.6160,27.1320      1,1,1         O,C,Zn,H,S,N        
str_m3_o10_o18_pcu_sym.77                           str_m3_o10_o18_pcu_s_ID_482                         936               93.4500,92.5900,94.3300     23.5180,25.7010,27.4950      1,1,1         O,C,Zn,H,N          
str_m3_o10_o18_pcu_sym.78                           str_m3_o10_o18_pcu_s_ID_483                         1332              94.6700,95.3400,92.9400     23.7090,25.6850,28.3220      1,1,1         O,C,Zn,H,N          
str_m3_o10_o18_pcu_sym.79                           str_m3_o10_o18_pcu_s_ID_484                         1404              104.8000,93.2400,91.8100    24.4030,26.1650,27.9380      1,1,1         O,C,Zn,H,S,N        
str_m3_o10_o18_pcu_sym.8                            str_m3_o10_o18_pcu_s_ID_485                         1044              93.2300,94.2600,94.1000     23.5780,25.6890,27.6420      1,1,1         O,C,Zn,H,N          
