MaterialsName                10.0kPa        100.0kPa       
str_m2_o10_o17_pcu_s_ID_398   14.0616        17.6206        
str_m2_o10_o17_pcu_s_ID_399   17.1742        17.0655        
str_m2_o10_o17_pcu_s_ID_400   16.5569        14.6778        
str_m2_o10_o17_pcu_s_ID_401   0.0348         0.4206         
str_m2_o10_o17_pcu_s_ID_402   39.6855        43.9908        
str_m2_o10_o17_pcu_s_ID_403   18.0000        18.0000        
str_m2_o10_o17_pcu_s_ID_404   17.6125        18.1616        
str_m2_o10_o17_pcu_s_ID_405   30.2032        34.7020        
str_m2_o10_o17_pcu_s_ID_406   0.0000         0.0000         
str_m2_o10_o17_pcu_s_ID_407   8.0000         8.0000         
str_m2_o10_o17_pcu_s_ID_408   15.1734        11.3287        
str_m2_o10_o17_pcu_s_ID_409   9.0000         9.0000         
str_m2_o10_o17_pcu_s_ID_410   16.3448        14.5230        
str_m2_o10_o17_pcu_s_ID_411   18.0000        14.2291        
str_m2_o10_o17_pcu_s_ID_412   0.0000         0.0000         
str_m2_o10_o17_pcu_s_ID_413   29.5648        31.4744        
str_m2_o10_o17_pcu_s_ID_414   17.6648        15.3236        
str_m2_o10_o17_pcu_s_ID_415   11.7310        8.8946         
str_m2_o10_o17_pcu_s_ID_416   17.7499        17.8547        
str_m2_o10_o17_pcu_s_ID_417   17.9742        17.0120        
str_m2_o10_o17_pcu_s_ID_418   16.7027        14.8193        
str_m2_o10_o17_pcu_s_ID_419   15.1913        11.9510        
str_m2_o10_o17_pcu_s_ID_420   18.0000        13.6576        
