MaterialsName                 9.99kPa        
str_m2_o10_o18_pcu_s_ID_449   0.0000         
str_m2_o10_o18_pcu_s_ID_450   -3382.9958     
str_m2_o10_o18_pcu_s_ID_451   -4377.4722     
str_m2_o10_o18_pcu_s_ID_452   -65.1308       
str_m2_o10_o18_pcu_s_ID_453   -86.7769       
str_m2_o10_o18_pcu_s_ID_454   -71.9240       
str_m2_o10_o18_pcu_s_ID_455   -55.3452       
str_m2_o10_o18_pcu_s_ID_456   -61.7016       
str_m2_o10_o18_pcu_s_ID_457   -62.8975       
str_m2_o10_o18_pcu_s_ID_458   0.0000         
str_m2_o10_o18_pcu_s_ID_459   -56.0514       
str_m2_o10_o18_pcu_s_ID_460   -62.1952       
str_m2_o10_o18_pcu_s_ID_461    NULL   
str_m2_o10_o18_pcu_s_ID_462   -184.7554      
str_m2_o10_o18_pcu_s_ID_463   -64.3225       
str_m2_o10_o18_pcu_s_ID_464   -173.3129      
str_m2_o10_o18_pcu_s_ID_465   -54.3911       
str_m2_o10_o18_pcu_s_ID_466   -54.3341       
str_m2_o10_o18_pcu_s_ID_467   -88.1765       
str_m2_o10_o18_pcu_s_ID_468   -58.0441       
str_m2_o10_o18_pcu_s_ID_469   -54.3869       
str_m2_o10_o18_pcu_s_ID_470   -59.5153       
str_m2_o10_o18_pcu_s_ID_471   -82.4764       
str_m2_o10_o18_pcu_s_ID_472   -65.1019       
str_m2_o10_o18_pcu_s_ID_473   -195.8648      
str_m2_o10_o18_pcu_s_ID_474   -58.9053       
str_m2_o10_o18_pcu_s_ID_475   -168.2948      
str_m2_o10_o18_pcu_s_ID_476   -57.7145       
str_m2_o10_o18_pcu_s_ID_477   0.0000         
str_m2_o10_o18_pcu_s_ID_478   -76.0320       
str_m2_o10_o18_pcu_s_ID_479   0.0000         
str_m2_o10_o18_pcu_s_ID_480   -65.5086       
str_m2_o10_o18_pcu_s_ID_481   -594154.3697   
str_m2_o10_o18_pcu_s_ID_482   -76.2748       
